no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
1,0,2,0,0,0,0,2,2017,9,27,2,0,0,0,65.0,0,0
2,0,1,3,3,0,0,217,2018,9,29,4,0,0,0,101.15,0,0
1,0,0,3,0,0,0,276,2018,9,22,3,0,0,0,95.67,0,1
2,0,1,1,0,0,0,65,2018,6,20,4,0,0,0,126.9,0,0
2,0,1,4,1,0,0,197,2018,12,21,3,0,0,0,113.4,0,1
2,2,2,3,0,0,5,178,2018,10,28,4,0,0,0,162.9,2,0
2,0,2,4,0,0,3,20,2018,9,25,4,0,0,0,127.2,3,1
2,0,0,4,0,1,1,232,2018,7,12,4,0,0,0,100.75,1,0
3,0,1,3,0,0,0,28,2018,1,4,3,0,0,0,122.0,1,1
2,0,0,3,0,0,3,21,2018,3,8,4,0,0,0,73.03,1,1
1,0,0,2,1,0,0,74,2017,9,18,3,0,0,0,80.0,0,1
2,0,1,4,0,0,3,18,2018,3,9,4,0,0,0,116.8,1,1
3,0,0,2,0,0,0,239,2018,10,28,4,0,0,0,128.7,1,0
2,0,1,5,1,0,3,30,2018,8,23,4,0,0,0,179.25,1,1
2,0,1,4,0,0,3,18,2018,4,18,4,0,0,0,107.25,1,1
2,0,1,3,0,0,3,290,2018,12,1,4,0,0,0,86.7,0,0
1,0,1,1,0,0,0,0,2017,11,9,2,1,0,2,65.0,0,1
2,0,2,2,0,0,0,160,2018,5,22,4,0,0,0,99.45,1,1
2,0,2,4,3,0,0,5,2018,11,10,4,0,0,0,106.21,2,1
1,0,0,3,0,0,0,143,2018,8,25,3,0,0,0,90.0,0,1
2,1,1,3,0,0,0,41,2018,10,24,3,0,0,0,100.0,0,1
2,0,0,3,0,0,0,146,2017,12,29,3,0,0,0,75.0,0,1
2,0,0,3,0,0,3,74,2018,9,20,4,0,0,0,124.04,1,1
1,0,0,1,0,0,0,1,2018,3,2,2,1,0,11,65.0,1,1
2,0,1,3,0,0,3,25,2018,7,4,4,0,0,0,166.0,1,1
2,0,0,2,0,0,3,54,2018,9,2,4,0,0,0,123.3,1,0
2,0,1,3,0,0,0,62,2018,4,25,4,0,0,0,109.68,1,1
2,0,0,3,3,0,0,34,2018,8,17,4,0,0,0,125.1,2,1
2,0,1,2,0,0,0,2,2017,10,2,3,0,0,0,65.0,0,1
2,0,2,3,0,0,3,86,2018,8,4,4,0,0,0,82.45,0,0
2,0,0,3,1,0,0,85,2017,9,30,3,0,0,0,125.0,0,1
2,0,2,5,0,0,0,5,2017,8,30,4,0,0,0,110.71,1,1
3,0,0,3,0,0,3,55,2018,9,20,4,0,0,0,168.3,0,0
2,0,2,3,0,0,0,192,2017,9,25,4,0,0,0,19.15,0,0
3,0,2,2,0,0,3,8,2018,5,27,4,0,0,0,176.34,3,1
2,2,2,2,0,0,5,23,2018,5,7,4,0,0,0,198.9,0,0
3,0,1,2,0,0,3,201,2018,10,3,4,0,0,0,142.56,2,0
2,0,1,2,3,0,0,9,2018,12,16,4,0,0,0,78.0,0,1
2,0,2,5,3,0,0,152,2018,8,20,4,0,0,0,91.93,0,0
2,0,2,3,0,0,0,22,2018,3,31,4,0,0,0,137.0,0,0
1,0,0,2,0,0,0,45,2018,3,11,4,0,0,0,71.1,0,0
1,0,2,3,0,0,0,10,2018,11,6,3,0,0,0,99.0,0,1
3,0,0,1,0,0,3,63,2018,6,11,4,0,0,0,159.3,0,0
1,0,0,1,0,0,0,7,2018,9,20,4,0,0,0,143.0,3,1
2,0,0,1,0,0,0,4,2018,8,20,4,0,0,0,121.6,0,0
2,0,1,3,0,0,3,81,2018,3,24,4,0,0,0,99.45,1,0
1,0,0,1,0,0,0,7,2018,2,11,4,0,0,0,66.22,1,1
2,0,1,5,0,0,0,41,2018,12,27,3,0,0,0,58.5,0,1
2,0,0,2,0,0,3,110,2018,9,23,4,0,0,0,149.4,0,0
1,0,0,3,0,0,0,12,2018,10,25,4,0,0,0,130.0,2,1
2,0,0,3,3,0,0,122,2018,6,16,4,0,0,0,116.1,2,1
2,0,1,2,3,0,0,160,2018,7,25,4,0,0,0,94.5,0,0
3,0,0,2,0,0,3,53,2018,5,6,4,0,0,0,159.3,3,1
2,2,2,1,0,0,5,2,2017,10,10,4,0,0,0,196.0,3,1
1,0,1,1,0,0,3,26,2018,12,5,4,0,0,0,87.78,1,1
1,0,0,1,0,0,3,20,2018,5,26,0,0,0,0,110.0,0,0
2,0,0,2,0,0,0,59,2018,11,18,4,0,0,0,93.6,0,0
2,0,0,3,0,0,0,213,2018,6,7,3,0,0,0,130.0,0,0
1,0,0,3,0,0,0,39,2018,6,21,4,0,0,0,94.5,1,1
1,0,0,1,0,0,0,14,2018,5,27,3,0,0,0,62.5,0,1
2,0,1,2,0,0,0,10,2018,12,2,4,0,0,0,99.2,1,1
2,0,0,2,0,0,0,175,2018,7,13,4,0,0,0,96.3,1,1
3,0,0,4,0,0,3,116,2018,7,6,4,0,0,0,138.55,2,1
3,0,2,3,0,0,3,23,2017,10,18,3,0,0,0,105.0,1,1
2,0,0,1,3,0,0,47,2018,3,15,4,0,0,0,71.1,1,1
2,0,0,2,3,0,0,87,2018,6,10,3,0,0,0,72.25,0,1
2,0,0,1,0,0,0,12,2018,1,12,4,0,0,0,69.6,0,1
2,0,0,2,0,1,0,25,2018,8,3,4,0,0,0,160.0,1,1
2,0,0,1,3,0,0,17,2018,2,25,4,0,0,0,81.0,0,1
2,0,0,2,1,0,0,320,2018,8,18,3,0,0,0,115.0,1,0
2,0,2,2,0,0,6,16,2018,5,6,4,0,0,0,194.58,2,1
2,0,1,2,3,0,0,47,2018,11,11,4,0,0,0,79.2,1,0
2,2,0,1,0,0,5,22,2018,12,17,4,0,0,0,174.0,1,1
2,0,1,3,1,0,0,210,2017,10,8,3,0,0,0,86.0,0,0
2,0,0,3,1,0,0,7,2018,2,11,3,0,0,0,116.0,1,1
2,0,0,3,0,0,0,28,2017,9,15,4,0,0,0,84.0,0,1
2,0,1,2,0,0,0,224,2017,10,2,3,0,0,0,65.0,0,1
1,0,0,2,0,0,0,32,2017,11,20,3,0,0,0,73.0,0,1
2,0,2,7,1,0,0,42,2017,9,8,3,0,0,0,79.64,0,1
2,0,0,2,0,0,0,245,2018,6,17,3,0,0,0,75.0,0,0
2,0,2,3,0,0,0,92,2017,7,9,4,0,0,0,58.9,1,1
1,0,0,3,0,0,0,151,2018,1,19,3,0,0,0,71.0,0,1
2,0,1,3,0,0,0,9,2018,11,14,4,0,0,0,120.0,1,1
2,0,0,2,1,0,0,39,2017,8,14,3,0,0,0,109.0,0,1
2,0,2,2,0,0,3,65,2018,7,10,4,0,0,0,125.1,1,1
2,0,0,1,0,0,0,258,2018,9,29,4,0,0,0,106.2,1,0
2,1,0,3,0,0,0,36,2018,9,6,4,0,0,0,99.68,0,1
1,0,2,1,3,0,0,9,2018,2,21,4,0,0,0,79.0,0,0
2,0,1,2,3,0,0,36,2018,3,14,4,0,0,0,71.1,1,1
2,0,0,2,0,0,0,211,2018,5,20,3,0,0,0,100.0,0,0
1,0,0,1,0,0,0,4,2018,1,19,4,0,0,0,80.0,0,1
2,0,1,3,0,0,0,12,2017,10,12,2,0,0,0,100.0,0,1
1,0,1,0,0,0,0,4,2018,9,26,3,0,0,0,98.1,0,0
2,0,2,0,0,0,0,10,2018,8,14,4,0,0,0,157.0,1,1
2,0,0,1,3,0,0,6,2018,6,30,4,0,0,0,139.0,1,0
2,0,0,2,0,0,3,7,2018,9,14,4,0,0,0,184.0,0,0
1,0,0,1,0,0,0,1,2017,8,19,2,0,0,0,65.0,0,1
2,0,2,4,0,0,0,115,2018,6,11,4,0,0,0,119.85,1,1
2,0,2,2,0,0,0,125,2018,8,20,4,0,0,0,105.3,3,1
2,1,1,4,0,0,0,63,2017,11,9,4,0,0,0,91.63,2,0
1,0,0,1,0,0,0,8,2018,2,11,4,0,0,0,79.0,0,1
2,0,2,3,0,0,0,218,2018,8,20,4,0,0,0,90.95,1,0
1,0,0,2,0,0,0,46,2018,3,10,4,0,0,0,82.9,1,1
2,0,2,1,0,0,0,18,2018,10,29,4,0,0,0,140.0,1,0
1,0,1,0,0,0,0,4,2018,9,12,4,0,0,0,110.11,1,1
2,0,2,5,0,0,0,210,2018,8,15,4,0,0,0,67.42,1,1
2,0,0,2,0,0,0,1,2018,4,22,4,0,0,0,67.76,1,1
2,0,0,4,0,0,0,333,2018,12,21,4,0,0,0,73.95,0,0
3,0,2,1,1,0,0,106,2018,8,20,3,0,0,0,141.9,0,1
2,0,1,2,0,0,0,11,2018,2,19,3,0,0,0,87.0,0,1
2,0,2,3,0,0,3,19,2018,4,14,4,0,0,0,131.6,0,0
2,0,2,1,0,0,0,54,2018,10,29,3,0,0,0,95.0,1,1
2,0,0,2,0,0,0,28,2017,11,13,3,0,0,0,85.6,1,1
1,0,0,1,0,0,0,74,2018,9,24,3,0,0,0,97.92,0,1
2,0,1,3,0,0,0,28,2018,10,3,4,0,0,0,133.75,1,1
2,0,0,3,0,0,0,57,2018,6,8,4,0,0,0,117.9,0,0
2,0,2,1,0,0,0,1,2018,1,2,4,0,0,0,71.84,0,1
2,0,2,1,0,0,0,12,2017,9,12,4,0,0,0,95.48,1,1
1,0,0,1,0,0,0,23,2018,6,15,4,0,0,0,119.85,0,0
2,0,1,2,3,0,0,28,2018,12,2,4,0,0,0,88.0,1,1
2,0,0,1,0,0,0,90,2018,8,27,4,0,0,0,135.9,0,0
2,0,2,1,0,0,3,27,2018,6,12,4,0,0,0,107.1,0,0
2,1,0,2,0,0,0,40,2018,9,27,4,0,0,0,136.89,1,0
2,0,0,4,0,0,0,98,2018,5,3,3,0,0,0,95.0,1,1
2,0,0,1,3,0,0,135,2018,12,28,4,0,0,0,79.2,2,0
1,0,1,2,0,0,0,3,2017,8,17,4,0,0,0,117.33,0,1
2,0,0,1,0,0,0,249,2018,9,21,4,0,0,0,117.9,2,0
1,0,2,5,0,0,0,13,2017,12,13,3,0,0,0,40.0,0,1
2,0,0,2,0,0,3,58,2018,9,27,4,0,0,0,115.04,3,1
1,0,1,1,1,0,0,301,2018,7,30,3,0,0,0,90.0,0,1
2,0,0,2,0,0,3,30,2018,3,4,4,0,0,0,116.3,1,1
1,0,1,1,0,0,0,82,2018,5,2,3,0,0,0,80.0,1,1
2,0,0,2,1,0,0,265,2018,6,24,3,0,0,0,115.0,1,0
2,0,2,3,3,0,0,53,2018,3,6,4,0,0,0,65.75,0,1
2,0,2,3,0,0,0,276,2018,5,13,4,0,0,0,61.0,0,0
1,0,1,0,3,0,0,28,2018,9,26,4,0,0,0,104.0,1,1
2,0,2,2,0,0,0,251,2018,9,25,4,0,0,0,100.3,2,0
2,0,1,1,0,0,0,39,2018,2,8,4,0,0,0,64.64,1,1
1,0,0,2,3,0,0,8,2018,12,16,4,0,0,0,78.0,0,1
2,0,1,2,3,0,0,27,2018,8,22,4,0,0,0,139.0,1,0
3,0,1,2,0,0,3,12,2018,4,1,4,0,0,0,163.67,1,1
2,0,2,1,3,0,0,55,2018,11,13,4,0,0,0,71.28,0,0
2,0,0,4,0,0,0,21,2018,11,1,4,0,0,0,102.0,1,1
2,0,2,4,3,0,0,217,2018,8,7,4,0,0,0,80.75,1,1
1,0,0,3,0,0,3,19,2018,5,3,4,0,0,0,120.12,2,1
2,0,1,4,0,0,1,36,2017,10,21,4,0,0,0,81.62,1,1
1,0,0,2,0,0,0,41,2018,10,26,4,0,0,0,123.5,0,1
2,0,0,1,0,0,0,9,2018,2,24,4,0,0,0,70.07,0,0
2,0,1,2,0,0,0,135,2017,9,14,3,0,0,0,90.0,0,1
1,0,1,2,0,0,0,219,2017,9,4,3,0,0,0,76.67,0,1
2,0,2,3,0,0,0,158,2018,8,25,4,0,0,0,90.95,0,0
2,0,2,3,0,0,0,172,2018,10,23,3,0,0,0,80.75,0,1
2,0,1,2,3,0,0,99,2018,9,12,4,0,0,0,125.1,0,0
2,0,1,2,0,0,0,121,2018,6,24,3,0,0,0,90.0,0,0
2,2,2,1,0,0,5,88,2018,9,24,4,0,0,0,207.9,1,0
2,0,1,3,0,0,0,217,2018,9,1,3,0,0,0,80.75,1,1
2,0,0,3,3,0,0,66,2018,11,10,4,0,0,0,106.5,1,1
1,0,2,3,0,0,0,115,2018,2,27,3,0,0,0,76.0,0,1
2,0,2,2,0,0,3,56,2017,11,6,3,0,0,0,60.0,0,1
1,0,1,2,0,0,0,90,2018,4,18,4,0,0,0,90.9,1,0
2,0,1,1,0,0,0,0,2018,10,29,4,0,0,0,117.04,0,1
2,0,1,3,3,0,0,10,2017,11,23,4,0,0,0,78.63,1,1
2,0,0,5,0,0,0,17,2017,11,3,4,0,0,0,90.95,1,1
1,0,0,1,0,0,0,55,2018,7,7,2,0,0,0,79.0,0,1
2,0,2,3,0,0,0,36,2018,8,19,4,0,0,0,135.9,1,1
1,0,1,3,0,0,0,75,2018,3,17,4,0,0,0,70.0,0,0
1,0,2,3,0,0,3,2,2018,2,26,4,0,0,0,110.6,1,1
2,0,0,2,1,0,0,377,2018,10,14,3,0,0,0,115.0,1,0
2,0,2,4,0,0,0,261,2018,10,22,4,0,0,0,93.78,1,1
2,0,0,3,0,0,0,73,2018,3,17,4,0,0,0,84.3,1,0
2,0,1,3,3,0,0,147,2018,8,8,4,0,0,0,97.75,0,0
2,1,2,5,0,0,0,156,2018,7,11,3,0,0,0,94.91,1,1
3,0,0,1,0,0,3,33,2018,3,5,4,0,0,0,117.3,1,1
1,0,0,2,0,0,0,4,2018,12,7,4,0,0,0,75.08,1,1
2,0,1,0,0,0,0,3,2017,10,4,4,1,1,0,126.0,0,1
2,0,2,4,0,0,0,85,2018,6,26,4,0,0,0,108.3,1,1
2,0,2,2,0,0,1,39,2018,1,1,4,0,0,0,91.13,0,1
2,0,2,1,1,0,0,5,2017,8,15,3,0,0,0,94.5,0,1
2,2,1,0,0,0,5,56,2018,12,19,4,0,0,0,156.6,0,0
2,0,0,3,0,0,0,72,2018,9,21,3,0,0,0,95.0,0,1
2,0,2,2,0,0,0,99,2017,10,30,3,0,0,0,65.0,0,0
3,0,0,2,0,0,0,119,2018,6,29,4,0,0,0,146.7,2,1
2,0,0,3,0,0,0,160,2017,12,30,3,0,0,0,70.0,0,1
2,0,2,2,1,0,3,64,2018,4,9,4,0,0,0,144.5,0,1
3,0,2,3,0,0,0,166,2018,7,7,4,0,0,0,121.55,0,0
2,0,2,2,0,0,0,77,2018,5,8,4,0,0,0,126.9,1,1
2,0,2,3,0,0,3,67,2018,9,4,4,0,0,0,119.16,0,0
1,0,0,2,0,0,0,30,2017,9,16,4,0,0,0,85.5,2,1
2,0,1,1,0,0,0,52,2018,7,4,4,0,0,0,117.9,0,0
2,0,1,2,0,0,0,4,2018,1,29,3,0,0,0,66.0,0,1
2,0,0,3,3,0,0,8,2018,11,3,4,0,0,0,116.67,1,1
2,0,1,0,3,0,0,65,2018,10,30,4,0,0,0,72.09,1,0
2,0,1,3,0,0,0,212,2018,5,30,4,0,0,0,84.31,0,0
2,0,0,1,1,0,0,55,2018,4,6,3,0,0,0,104.0,0,1
1,0,2,3,0,0,0,269,2018,12,29,3,0,0,0,70.0,0,1
2,0,0,1,0,0,0,83,2018,9,1,3,0,0,0,112.8,0,1
2,0,0,2,3,0,0,53,2017,12,29,4,0,0,0,81.0,1,1
2,0,0,4,0,0,0,19,2017,12,22,3,0,0,0,58.0,1,1
2,0,1,5,0,0,0,22,2017,9,1,4,0,0,0,105.0,2,1
2,0,1,0,0,0,3,6,2018,2,21,4,0,0,0,108.0,1,1
2,0,1,2,0,0,0,31,2017,12,11,3,0,0,0,63.0,1,1
2,0,2,1,0,1,0,180,2018,9,3,4,0,0,0,135.9,1,0
2,0,1,4,0,0,0,141,2018,7,6,4,0,0,0,107.95,0,1
1,0,1,0,0,1,0,0,2018,3,28,2,1,0,1,88.0,0,1
2,0,0,3,0,0,0,103,2018,3,3,3,0,0,0,61.5,2,1
1,0,2,1,0,0,0,100,2017,12,12,4,0,0,0,63.75,2,1
2,0,2,3,3,0,0,19,2018,2,11,4,0,0,0,55.32,0,1
1,0,0,1,0,0,0,6,2018,3,16,2,0,0,0,79.0,0,1
2,0,2,1,0,0,0,80,2018,12,3,3,0,0,0,75.0,0,1
2,0,1,2,0,0,3,91,2018,6,3,3,0,0,0,90.95,0,0
2,0,2,3,0,0,3,34,2017,11,1,3,0,0,0,60.0,0,1
1,0,2,4,0,0,0,80,2018,9,4,3,0,0,0,85.0,0,1
2,0,0,1,3,0,0,0,2018,8,25,4,0,0,0,92.98,0,1
2,0,0,2,0,0,3,55,2018,6,21,4,0,0,0,113.4,2,1
1,0,1,2,0,0,4,7,2018,8,26,4,0,0,0,147.73,0,1
1,0,2,3,0,0,0,60,2017,9,4,4,0,0,0,80.75,0,1
2,0,2,3,0,0,0,35,2018,12,3,4,0,0,0,88.4,2,1
2,0,2,3,0,0,3,77,2018,12,24,4,0,0,0,74.61,1,1
3,0,0,3,1,0,0,88,2018,5,3,3,0,0,0,138.0,1,1
2,0,2,5,0,0,0,96,2017,8,22,4,0,0,0,76.5,0,0
1,0,1,4,0,0,3,143,2018,9,21,4,0,0,0,143.1,1,0
1,0,0,2,0,0,0,0,2018,2,26,4,0,0,0,85.0,0,0
2,0,1,5,0,0,3,60,2018,9,5,4,0,0,0,132.45,1,0
1,0,2,4,0,0,0,245,2018,7,6,3,0,0,0,110.0,0,0
2,0,0,3,0,0,0,71,2018,9,6,4,0,0,0,135.9,0,0
2,0,2,2,0,0,0,50,2018,10,16,4,0,0,0,126.0,2,1
2,0,1,2,0,0,0,51,2018,8,29,4,0,0,0,109.8,1,0
2,0,0,2,0,0,0,52,2018,2,26,4,0,0,0,78.3,1,0
2,0,2,2,0,0,0,72,2018,2,13,3,0,0,0,60.0,0,1
3,0,2,1,0,0,3,86,2018,10,2,4,0,0,0,151.2,2,1
2,0,0,1,3,0,0,109,2018,7,27,4,0,0,0,94.5,1,0
2,0,0,4,0,0,0,30,2018,7,26,4,0,0,0,135.9,1,0
2,0,1,4,0,0,3,56,2018,10,17,4,0,0,0,139.5,0,0
2,0,0,1,3,0,0,1,2018,2,27,4,0,0,0,91.0,1,1
2,0,2,0,1,0,0,386,2018,10,23,4,0,0,0,115.0,1,0
1,0,0,2,0,0,0,52,2018,11,3,4,0,0,0,90.0,0,0
2,0,0,1,3,0,0,85,2018,8,18,4,0,0,0,107.1,0,0
2,0,0,4,0,0,0,39,2017,11,10,4,0,0,0,90.95,0,1
2,0,0,3,0,0,0,200,2018,8,9,4,0,0,0,72.25,1,0
3,0,0,1,0,0,5,129,2018,10,7,4,0,0,0,146.92,0,0
1,0,0,4,0,0,0,37,2018,12,14,4,0,0,0,74.8,1,1
2,0,0,1,3,0,0,31,2018,5,21,4,0,0,0,89.4,2,1
1,0,2,4,0,0,0,69,2018,6,12,3,0,0,0,120.0,0,0
2,0,2,3,0,0,3,92,2017,12,26,3,0,0,0,60.0,1,1
1,0,1,3,0,0,3,153,2018,9,8,4,0,0,0,123.11,1,0
2,0,0,3,0,0,0,16,2018,2,16,4,0,0,0,65.52,0,1
1,0,2,2,0,0,3,1,2018,6,11,4,0,0,0,131.0,1,1
2,0,0,2,3,0,0,16,2018,12,2,4,0,0,0,91.5,1,1
2,0,1,3,0,0,0,21,2018,8,29,4,0,0,0,124.25,2,1
2,0,2,2,3,0,0,18,2018,1,16,4,0,0,0,65.0,0,1
2,0,2,2,0,0,0,60,2018,9,10,4,0,0,0,135.9,1,0
3,0,1,2,0,0,3,6,2018,4,15,4,0,0,0,157.0,0,1
3,0,1,2,0,0,3,163,2018,12,26,4,0,0,0,122.4,2,1
3,0,2,2,0,0,0,26,2017,12,26,3,0,0,0,60.75,1,1
1,0,6,13,0,0,0,5,2017,10,4,2,0,0,0,95.0,1,0
1,0,0,2,1,0,0,6,2017,12,10,4,0,0,0,0.0,0,1
2,0,0,2,0,0,0,46,2018,1,22,4,0,0,0,80.3,1,1
2,0,1,4,0,0,3,146,2018,10,19,4,0,0,0,132.3,2,0
3,0,0,2,1,1,3,40,2018,8,19,4,0,0,0,228.6,2,1
2,0,0,3,3,0,0,240,2018,8,18,4,0,0,0,85.5,1,0
2,0,0,4,0,0,0,3,2017,10,7,3,0,0,0,70.0,0,1
2,0,2,2,0,0,0,60,2018,11,25,3,0,0,0,75.0,0,1
2,0,1,1,3,0,0,268,2018,10,1,4,0,0,0,95.4,0,0
2,0,0,2,3,0,0,1,2018,10,28,4,0,0,0,149.0,1,1
2,0,0,1,0,0,0,26,2018,10,29,4,0,0,0,130.0,1,1
3,0,1,1,0,0,3,35,2018,4,18,4,0,0,0,137.7,2,1
2,0,0,3,0,0,3,6,2018,3,3,4,0,0,0,116.0,0,0
2,0,0,3,0,0,1,87,2017,12,29,4,0,0,0,95.7,1,1
2,0,1,0,0,0,0,263,2017,9,21,3,0,0,0,67.0,0,1
2,0,0,3,0,0,3,1,2017,12,30,4,0,0,0,197.0,1,1
1,0,1,0,0,0,0,13,2017,11,15,2,0,0,0,65.0,0,1
2,0,2,1,0,0,0,180,2018,10,1,4,0,0,0,108.9,0,0
2,0,0,2,3,0,0,19,2018,2,23,4,0,0,0,81.0,2,1
2,0,1,0,3,0,0,11,2018,2,14,4,0,0,0,109.0,0,1
2,0,0,2,0,0,3,16,2018,7,1,4,0,0,0,166.0,2,1
3,0,0,1,0,0,0,67,2018,5,7,4,0,0,0,159.3,0,0
2,0,2,1,3,0,0,115,2018,10,23,4,0,0,0,98.7,0,1
2,0,0,2,3,0,0,9,2018,2,23,4,0,0,0,81.0,0,1
2,0,1,2,0,0,3,94,2017,11,23,4,0,0,0,65.45,2,1
2,0,0,2,0,0,3,2,2018,4,27,4,0,0,0,146.0,1,1
2,2,2,1,0,0,3,2,2018,4,23,4,0,0,0,244.8,1,1
1,0,1,2,0,0,0,219,2017,9,4,3,0,0,0,76.67,1,1
2,1,2,4,0,0,0,76,2018,10,12,4,0,0,0,135.0,1,0
2,0,0,4,3,0,0,25,2018,11,1,4,0,0,0,85.0,1,1
1,0,0,2,0,0,3,57,2018,10,14,4,0,0,0,139.5,1,0
1,0,0,1,0,0,0,12,2017,11,25,2,1,0,1,65.0,1,1
2,0,0,2,3,0,0,142,2018,7,1,4,0,0,0,85.5,1,1
2,0,0,3,0,0,0,8,2017,12,15,3,0,0,0,58.0,1,1
1,0,0,2,0,0,0,181,2018,10,11,3,0,0,0,120.0,0,0
3,0,0,2,0,0,0,2,2018,4,1,4,0,0,0,90.47,1,1
2,0,1,1,3,0,0,48,2018,4,11,4,0,0,0,94.5,0,0
1,0,1,0,0,0,0,7,2018,7,25,2,1,0,2,84.0,1,1
2,0,1,2,3,0,0,128,2018,6,10,4,0,0,0,116.1,0,0
2,0,2,0,0,0,0,13,2018,2,21,3,0,0,0,87.0,0,1
2,0,0,3,3,0,0,34,2018,4,14,4,0,0,0,100.5,0,0
2,0,0,2,0,0,0,163,2018,8,26,4,0,0,0,96.3,0,0
2,0,1,0,3,0,0,0,2018,1,10,4,0,0,0,54.02,0,1
2,0,1,2,3,0,0,34,2018,3,11,4,0,0,0,80.1,1,0
2,0,2,4,3,0,0,71,2018,11,4,4,0,0,0,120.15,2,1
2,0,1,3,0,0,0,82,2018,9,22,3,0,0,0,95.0,0,0
3,0,2,2,0,0,3,76,2018,7,10,4,0,0,0,142.2,0,1
2,2,0,2,0,1,5,13,2018,8,16,4,0,0,0,225.0,0,0
2,0,1,2,0,0,0,78,2018,3,25,3,0,0,0,100.0,0,0
2,0,0,2,3,0,0,39,2018,5,12,4,0,0,0,116.1,0,0
2,0,0,2,3,0,0,20,2018,11,8,4,0,0,0,185.0,1,1
1,0,2,7,0,0,3,28,2018,2,5,4,0,0,0,101.78,0,0
4,0,0,1,0,0,6,45,2018,7,27,4,0,0,0,223.75,2,1
2,0,1,2,0,0,0,9,2018,1,15,4,0,0,0,80.3,1,1
3,0,2,1,0,0,0,209,2018,8,7,4,0,0,0,127.8,2,0
2,0,0,3,0,0,3,84,2018,9,27,4,0,0,0,149.4,3,1
1,0,0,1,0,0,0,177,2018,7,30,4,0,0,0,99.9,0,0
2,0,2,1,1,0,0,23,2018,1,2,3,0,0,0,109.0,0,1
2,1,1,3,0,0,3,56,2018,3,28,3,0,0,0,103.28,1,1
1,0,0,1,0,0,0,0,2018,3,29,2,0,0,0,79.0,0,1
2,0,0,0,0,0,0,16,2018,2,24,4,0,0,0,0.0,0,1
2,0,0,3,1,0,0,34,2017,9,23,3,0,0,0,224.67,0,0
2,0,1,4,0,0,0,3,2018,12,21,4,0,0,0,82.88,0,1
2,0,1,1,0,0,1,93,2018,10,29,4,0,0,0,81.5,2,1
2,0,0,2,3,1,0,62,2018,4,7,4,0,0,0,103.5,0,1
2,1,1,2,0,0,3,111,2018,8,8,3,0,0,0,94.78,0,1
3,0,2,1,0,0,3,61,2017,11,21,3,0,0,0,90.0,0,1
3,0,2,2,0,0,3,94,2018,12,23,4,0,0,0,119.0,1,1
2,0,0,4,0,0,0,75,2018,4,5,4,0,0,0,88.83,0,1
2,0,1,2,0,0,4,32,2018,9,2,4,0,0,0,116.64,0,1
2,0,1,2,0,0,3,36,2018,2,12,4,0,0,0,61.75,1,1
1,0,1,2,1,0,3,68,2018,8,19,4,0,0,0,183.6,0,0
2,0,0,3,3,0,0,1,2018,12,13,4,0,0,0,78.0,1,1
2,0,2,2,0,0,0,98,2018,10,30,4,0,0,0,85.05,1,1
2,0,0,4,3,0,0,84,2018,7,13,4,0,0,0,94.5,0,0
2,0,0,2,0,0,3,32,2018,10,28,4,0,0,0,144.0,1,0
1,0,0,1,0,0,0,13,2018,2,16,4,0,0,0,85.0,0,1
2,0,0,1,0,0,0,1,2018,10,21,2,0,0,0,96.0,0,1
1,0,0,2,0,0,0,103,2018,4,19,3,0,0,0,115.0,0,0
2,0,2,1,0,0,3,61,2017,11,28,3,0,0,0,60.0,0,1
2,0,2,3,0,0,0,40,2018,5,21,4,0,0,0,126.9,0,0
3,0,1,2,0,0,0,49,2018,3,4,4,0,0,0,112.8,1,1
2,0,1,2,0,0,0,19,2018,12,5,4,0,0,0,104.0,2,1
3,0,1,2,0,0,3,68,2018,9,9,4,0,0,0,168.3,1,1
2,1,1,1,0,0,0,1,2018,2,6,4,0,0,0,120.0,0,1
1,0,0,1,1,0,0,221,2018,8,12,3,0,0,0,73.0,0,1
2,0,1,2,3,0,0,97,2018,4,25,4,0,0,0,85.5,0,1
2,0,0,1,3,0,0,77,2018,5,7,4,0,0,0,116.1,1,1
2,0,0,3,0,0,0,22,2018,10,11,3,0,0,0,95.0,0,1
2,0,0,4,0,1,1,215,2018,7,12,4,0,0,0,91.13,1,0
3,0,0,4,0,0,3,73,2018,7,6,4,0,0,0,149.4,0,0
2,0,2,2,0,0,0,25,2018,3,11,4,0,0,0,96.0,1,1
2,0,1,1,3,0,0,32,2018,2,6,4,0,0,0,67.5,2,1
3,0,1,3,1,0,3,151,2018,12,26,4,0,0,0,164.05,2,1
2,0,0,1,0,0,0,43,2018,9,9,4,0,0,0,135.9,2,1
2,0,0,2,0,0,3,7,2018,12,29,4,0,0,0,125.8,0,1
2,2,1,2,3,1,5,4,2017,8,14,4,0,0,0,162.0,3,1
2,1,0,2,0,0,0,7,2018,11,10,1,0,0,0,0.0,2,1
2,0,0,2,0,0,0,15,2018,7,8,3,0,0,0,118.15,2,1
1,0,6,14,0,0,0,17,2018,11,20,4,0,0,0,97.2,0,0
2,0,1,3,0,0,0,52,2018,12,1,4,0,0,0,88.4,2,1
