no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2,1,2,2,0,0,2,50,2018,5,14,4,0.0,0.0,0.0,115.58,2,1
1,0,0,2,0,0,0,63,2018,1,19,3,0.0,0.0,0.0,71.0,0,1
2,0,1,1,0,0,2,44,2018,6,18,3,0.0,0.0,0.0,96.3,0,1
2,0,2,5,0,0,3,50,2018,2,22,3,0.0,0.0,0.0,12.0,0,0
2,0,2,2,0,0,1,28,2018,2,5,4,0.0,0.0,0.0,77.39,1,1
2,0,1,1,0,0,0,275,2018,6,4,3,0.0,0.0,0.0,62.8,0,0
2,0,1,3,0,0,0,194,2018,9,1,4,0.0,0.0,0.0,102.85,0,0
2,1,0,2,0,0,0,179,2018,8,31,4,0.0,0.0,0.0,127.8,0,0
2,0,0,2,0,0,0,322,2018,12,9,3,0.0,0.0,0.0,52.0,0,1
2,2,0,3,0,0,4,7,2018,4,20,4,0.0,0.0,0.0,201.0,1,0
1,0,0,4,1,0,0,296,2018,9,21,3,0.0,0.0,0.0,81.0,0,1
2,0,0,1,3,0,0,1,2018,12,20,4,0.0,0.0,0.0,79.5,3,1
2,1,0,1,0,1,2,0,2018,6,8,4,0.0,0.0,0.0,148.0,2,1
2,0,0,2,3,0,0,72,2018,10,18,4,0.0,0.0,0.0,108.0,1,0
2,0,0,2,0,0,0,18,2017,12,1,4,0.0,0.0,0.0,69.0,2,1
2,0,1,4,0,0,0,275,2018,10,5,3,0.0,0.0,0.0,90.0,0,0
1,0,0,1,0,0,0,0,2018,4,28,3,0.0,0.0,0.0,45.0,2,1
2,0,2,5,0,0,0,206,2018,8,28,4,0.0,0.0,0.0,99.21,1,0
2,0,1,1,1,0,0,247,2018,6,6,3,0.0,0.0,0.0,115.0,1,0
1,0,1,0,0,0,0,5,2018,7,25,2,0.6931471805599453,0.0,2.1972245773362196,65.0,1,1
2,0,2,2,1,0,0,169,2018,4,22,3,0.0,0.0,0.0,106.0,0,0
1,0,1,2,0,0,0,30,2018,2,12,4,0.0,0.0,0.0,68.7,0,0
1,0,0,2,1,0,0,74,2017,9,18,3,0.0,0.0,0.0,87.0,0,1
2,2,0,4,0,0,4,10,2017,8,25,4,0.0,0.0,0.0,153.0,1,1
1,0,1,0,0,0,0,0,2017,12,21,2,0.0,0.0,0.0,65.0,0,1
2,0,2,4,0,0,2,76,2018,10,30,4,0.0,0.0,0.0,71.05,1,1
2,0,0,3,0,0,2,62,2018,4,21,4,0.0,0.0,0.0,91.48,1,1
2,0,0,4,0,0,0,35,2017,10,20,4,0.0,0.0,0.0,96.3,2,1
2,0,2,5,3,0,0,48,2018,11,13,4,0.0,0.0,0.0,74.8,1,0
2,0,2,2,0,0,0,30,2018,6,19,3,0.0,0.0,0.0,85.5,0,1
1,0,0,1,0,0,0,0,2018,9,29,4,0.0,0.0,0.0,170.0,0,1
2,0,0,4,1,0,0,100,2018,9,28,3,0.0,0.0,0.0,140.0,1,1
2,0,2,1,0,0,0,32,2018,10,9,3,0.0,0.0,0.0,85.5,0,1
1,0,0,3,0,0,0,4,2018,10,11,2,0.6931471805599453,0.0,1.6094379124341003,65.0,1,1
2,0,1,1,0,0,0,5,2018,6,18,4,0.0,0.0,0.0,141.0,1,1
2,0,1,0,0,0,0,210,2018,10,3,4,0.0,0.0,0.0,83.85,1,1
2,0,1,3,0,0,0,42,2018,4,21,4,0.0,0.0,0.0,103.84,1,1
2,0,0,3,0,0,0,27,2018,12,7,4,0.0,0.0,0.0,113.0,2,1
1,0,1,0,0,0,0,4,2017,11,16,2,0.6931471805599453,0.0,0.6931471805599453,65.0,0,1
2,0,0,3,0,0,0,186,2018,11,24,4,0.0,0.0,0.0,64.56,0,0
2,0,2,3,0,0,2,68,2018,4,17,3,0.0,0.0,0.0,90.95,0,1
2,0,2,4,0,0,2,123,2018,5,22,4,0.0,0.0,0.0,114.75,1,0
1,0,0,1,0,0,0,2,2018,8,2,4,0.0,0.0,0.0,102.7,0,1
2,0,0,2,0,0,2,47,2018,3,18,4,0.0,0.0,0.0,112.5,1,0
2,0,2,1,0,0,2,149,2018,8,20,4,0.0,0.0,0.0,118.8,0,0
1,0,0,2,0,0,0,32,2017,11,20,3,0.0,0.0,0.0,73.0,0,1
2,0,1,0,0,0,0,55,2018,9,18,4,0.0,0.0,0.0,135.9,1,1
2,0,0,2,1,0,0,102,2017,10,16,4,0.0,0.0,0.0,101.5,0,0
2,0,2,2,0,0,0,1,2017,10,23,4,0.0,0.0,0.0,96.3,1,1
1,0,0,1,0,0,0,66,2018,9,7,4,0.0,0.0,0.0,92.7,0,0
1,0,0,3,0,0,0,191,2018,6,23,3,0.0,0.0,0.0,95.0,0,1
1,0,0,3,0,0,0,0,2018,2,23,2,0.0,0.0,0.0,66.0,0,1
3,0,2,5,0,0,2,127,2018,7,1,4,0.0,0.0,0.0,127.62,0,0
2,0,0,3,0,0,0,59,2018,8,31,4,0.0,0.0,0.0,109.8,1,1
2,0,2,1,1,0,0,96,2017,7,11,3,0.0,0.0,0.0,94.5,0,1
2,0,4,12,3,0,0,223,2018,9,2,4,0.0,0.0,0.0,89.73,1,0
2,0,0,3,0,0,0,98,2018,5,17,4,0.0,0.0,0.0,126.9,0,1
2,0,2,4,0,0,2,20,2018,12,21,4,0.0,0.0,0.0,96.9,2,1
2,0,1,0,0,0,0,5,2018,11,21,4,0.0,0.0,0.0,120.0,3,1
2,0,1,0,0,0,0,5,2018,11,14,4,0.0,0.0,0.0,88.8,0,1
2,0,1,1,3,0,0,82,2018,5,16,4,0.0,0.0,0.0,116.1,1,1
3,0,2,1,0,0,0,144,2018,7,23,4,0.0,0.0,0.0,137.7,0,0
2,0,0,1,3,0,0,13,2018,9,15,2,0.0,0.0,0.0,100.0,1,1
2,0,0,2,0,0,2,37,2017,10,22,4,0.0,0.0,0.0,105.3,2,1
2,1,1,1,3,0,0,19,2018,9,19,3,0.0,0.0,0.0,95.9,1,1
2,1,1,2,0,0,4,68,2018,5,13,4,0.0,0.0,0.0,198.9,0,0
2,0,1,2,0,0,0,128,2018,3,18,4,0.0,0.0,0.0,67.22,0,1
1,0,1,0,3,0,0,65,2018,11,20,4,0.0,0.0,0.0,79.2,0,1
2,0,0,1,3,0,0,252,2018,9,16,4,0.0,0.0,0.0,95.4,2,0
2,0,0,3,0,0,2,11,2018,6,14,2,0.0,0.0,0.0,90.0,0,0
2,0,1,2,0,0,0,230,2018,9,2,4,0.0,0.0,0.0,96.3,1,1
1,1,0,3,0,0,0,178,2018,8,18,4,0.0,0.0,0.0,124.5,0,0
2,0,2,5,3,0,0,102,2017,7,29,4,0.0,0.0,0.0,46.66,0,1
2,0,1,1,3,0,0,102,2018,12,5,4,0.0,0.0,0.0,79.2,0,0
2,0,0,3,3,0,0,45,2018,2,18,4,0.0,0.0,0.0,70.5,1,1
2,0,0,3,0,0,0,65,2017,10,8,3,0.0,0.0,0.0,72.25,0,1
2,0,2,5,0,0,2,96,2018,11,6,3,0.0,0.0,0.0,78.2,0,0
1,0,0,3,0,0,0,335,2018,10,13,3,0.0,0.0,0.0,80.0,0,1
2,0,0,1,3,0,0,0,2018,6,1,4,0.0,0.0,0.0,116.1,1,1
2,0,0,2,0,0,0,3,2017,9,3,4,0.0,0.0,0.0,114.5,0,1
2,0,0,1,3,0,0,0,2018,6,2,4,0.0,0.0,0.0,119.0,0,1
2,2,0,3,0,0,4,1,2018,3,23,4,0.0,0.0,0.0,211.0,0,0
2,1,0,2,0,0,0,127,2018,12,22,4,0.0,0.0,0.0,106.2,3,1
2,0,0,2,1,0,0,68,2017,9,29,4,0.0,0.0,0.0,0.0,0,1
2,0,1,3,0,0,0,54,2018,3,17,4,0.0,0.0,0.0,89.46,1,0
2,0,2,2,0,0,0,99,2017,10,30,4,0.0,0.0,0.0,65.0,0,0
1,0,0,2,0,0,0,172,2018,6,24,4,0.0,0.0,0.0,95.0,0,0
2,0,1,2,3,0,0,83,2018,6,27,4,0.0,0.0,0.0,74.1,0,1
2,0,1,3,0,0,2,68,2018,9,8,4,0.0,0.0,0.0,149.4,1,1
2,1,0,1,0,0,0,36,2018,9,1,4,0.0,0.0,0.0,126.0,1,0
2,0,0,2,0,0,0,27,2017,9,30,3,0.0,0.0,0.0,108.0,0,1
2,0,0,4,3,0,0,23,2018,8,31,4,0.0,0.0,0.0,110.0,2,1
3,0,1,2,0,0,2,89,2018,7,25,4,0.0,0.0,0.0,137.7,0,0
2,0,0,1,0,0,0,42,2017,9,30,4,0.0,0.0,0.0,86.4,1,1
1,0,2,3,3,0,0,6,2018,11,24,4,0.0,0.0,0.0,68.67,0,1
2,0,0,2,1,0,0,257,2017,7,1,3,0.0,0.0,0.0,101.5,0,0
1,0,0,2,0,0,2,1,2018,9,27,4,0.0,0.0,0.0,205.0,1,1
2,0,1,2,0,0,3,15,2018,2,5,2,0.0,0.0,0.0,97.0,0,1
2,1,1,3,0,0,0,83,2018,8,1,4,0.0,0.0,0.0,135.9,1,1
2,0,2,1,1,0,0,138,2017,8,22,3,0.0,0.0,0.0,94.5,0,1
1,0,0,3,0,0,0,104,2017,12,3,3,0.0,0.0,0.0,65.0,0,1
3,0,0,3,0,0,0,25,2018,10,19,4,0.0,0.0,0.0,159.0,0,0
2,0,2,2,0,0,0,88,2018,10,29,4,0.0,0.0,0.0,90.68,1,1
1,0,0,3,0,0,0,58,2018,1,27,3,0.0,0.0,0.0,81.0,0,1
2,0,1,2,0,0,0,28,2018,12,30,3,0.0,0.0,0.0,141.67,1,1
2,1,0,2,0,0,0,2,2018,3,23,4,0.0,0.0,0.0,117.65,1,1
2,0,0,2,0,0,0,55,2017,10,9,4,0.0,0.0,0.0,94.5,1,1
2,0,1,0,0,0,0,10,2018,5,29,4,0.0,0.0,0.0,120.35,1,1
2,0,0,1,3,0,0,45,2018,3,8,4,0.0,0.0,0.0,67.5,0,0
2,0,0,2,0,0,2,1,2018,11,16,4,0.0,0.0,0.0,130.0,1,1
1,0,1,0,0,1,0,4,2018,10,3,2,0.6931471805599453,0.0,0.6931471805599453,67.0,1,1
1,0,0,1,0,0,0,16,2018,10,5,3,0.0,0.0,0.0,129.0,1,1
3,0,0,2,3,0,0,72,2018,9,14,2,0.0,0.0,0.0,115.0,1,0
1,0,2,0,1,0,0,0,2017,10,25,3,0.0,0.0,0.0,83.5,0,1
2,0,1,0,3,0,0,2,2018,4,24,4,0.0,0.0,0.0,89.0,0,0
1,0,1,4,0,0,0,0,2018,11,14,2,0.0,0.0,0.0,95.0,2,1
2,0,0,2,0,0,0,315,2018,12,2,3,0.0,0.0,0.0,52.0,0,1
2,0,0,3,0,0,0,79,2018,6,9,4,0.0,0.0,0.0,126.9,1,1
1,0,0,1,0,0,3,2,2018,6,2,2,0.0,0.0,0.0,109.0,0,1
1,0,0,4,1,0,0,100,2018,9,28,3,0.0,0.0,0.0,110.0,0,1
2,0,1,4,0,0,1,137,2018,11,28,4,0.0,0.0,0.0,85.16,1,0
2,0,0,1,3,1,0,40,2018,7,23,4,0.0,0.0,0.0,134.1,1,1
2,0,2,1,0,0,0,2,2017,10,18,2,0.0,0.0,0.0,123.0,0,1
2,0,2,0,1,0,0,75,2018,10,30,4,0.0,0.0,0.0,105.0,0,0
2,0,1,0,0,0,0,258,2018,10,16,3,0.0,0.0,0.0,110.0,0,0
3,0,4,5,0,0,2,42,2018,8,21,4,0.0,0.0,0.0,162.5,2,1
2,0,1,0,3,0,2,4,2018,10,24,4,0.0,0.0,0.0,110.71,0,1
1,0,5,10,0,0,2,3,2018,5,9,0,0.0,0.0,0.0,110.0,0,0
1,0,1,1,0,0,0,0,2018,1,18,3,0.0,0.0,0.0,64.5,0,1
2,0,2,2,3,0,0,42,2018,12,9,4,0.0,0.0,0.0,74.8,1,1
2,0,1,2,0,0,2,55,2018,9,2,4,0.0,0.0,0.0,123.3,1,1
2,0,1,2,0,0,0,67,2018,9,5,4,0.0,0.0,0.0,75.54,1,1
2,0,1,5,0,0,2,126,2018,5,9,4,0.0,0.0,0.0,111.35,1,1
2,1,0,5,1,0,2,59,2018,12,13,4,0.0,0.0,0.0,129.2,2,1
1,0,2,2,0,0,0,2,2018,5,15,3,0.0,0.0,0.0,66.88,0,1
2,0,0,4,3,0,0,38,2018,12,27,4,0.0,0.0,0.0,95.2,0,1
2,0,0,5,0,0,0,67,2018,3,29,4,0.0,0.0,0.0,82.45,1,1
2,0,2,2,3,0,0,164,2018,9,4,4,0.0,0.0,0.0,116.1,0,0
2,0,0,1,0,0,0,42,2018,2,20,4,0.0,0.0,0.0,80.3,0,1
2,0,2,3,3,0,0,61,2018,7,23,4,0.0,0.0,0.0,94.5,1,1
1,0,0,1,0,0,0,6,2018,11,24,2,0.6931471805599453,0.6931471805599453,1.3862943611198906,65.0,1,1
1,0,2,3,0,0,0,31,2018,5,15,2,0.0,0.0,0.0,95.0,1,1
2,0,0,3,0,0,2,57,2017,11,17,3,0.0,0.0,0.0,60.0,0,1
3,0,2,5,0,0,0,1,2018,12,27,3,0.0,0.0,0.0,86.43,0,1
2,0,0,2,0,0,2,12,2018,12,30,4,0.0,0.0,0.0,148.0,0,1
2,1,1,2,1,1,0,43,2018,8,15,4,0.0,0.0,0.0,203.85,1,1
2,0,2,2,0,0,0,159,2018,5,13,4,0.0,0.0,0.0,114.75,1,0
2,0,1,4,0,0,5,190,2018,6,22,3,0.0,0.0,0.0,110.0,0,0
2,0,2,5,0,0,0,150,2018,3,19,3,0.0,0.0,0.0,41.43,2,1
1,0,0,3,0,0,0,221,2018,9,29,4,0.0,0.0,0.0,115.5,2,0
2,0,0,2,0,0,0,8,2018,11,25,4,0.0,0.0,0.0,90.0,1,1
1,0,0,3,0,0,0,71,2018,6,14,3,0.0,0.0,0.0,120.0,0,1
2,0,2,1,0,0,0,11,2018,11,19,4,0.0,0.0,0.0,107.67,2,1
2,0,0,2,0,0,2,207,2018,8,5,4,0.0,0.0,0.0,105.3,1,0
2,0,2,1,0,0,0,224,2018,10,29,4,0.0,0.0,0.0,96.3,1,0
1,0,1,4,0,0,0,21,2018,12,19,4,0.0,0.0,0.0,67.32,0,1
2,0,1,2,0,0,0,302,2018,9,16,4,0.0,0.0,0.0,100.0,0,0
1,0,0,1,0,1,0,28,2018,7,14,2,0.0,0.0,0.0,67.0,0,1
1,0,1,1,0,0,0,59,2018,7,23,4,0.0,0.0,0.0,99.9,1,1
1,0,0,2,1,0,0,256,2018,6,15,3,0.0,0.0,0.0,90.0,0,1
3,0,0,4,0,0,2,105,2018,8,24,4,0.0,0.0,0.0,150.3,0,0
2,0,0,2,0,0,0,158,2018,11,25,4,0.0,0.0,0.0,90.0,1,0
1,0,2,1,0,0,0,23,2018,10,15,0,0.0,0.0,0.0,95.0,0,0
1,0,0,3,1,0,0,71,2018,5,10,3,0.0,0.0,0.0,98.0,0,1
2,0,2,3,0,0,2,294,2018,10,23,4,0.0,0.0,0.0,76.58,1,1
2,0,3,6,3,0,0,164,2018,9,19,4,0.0,0.0,0.0,116.1,0,0
2,0,0,2,0,0,0,4,2017,12,31,4,0.0,0.0,0.0,127.0,2,1
2,1,2,2,0,0,0,12,2018,2,20,3,0.0,0.0,0.0,100.0,1,1
2,0,0,3,3,0,0,70,2018,4,6,4,0.0,0.0,0.0,85.5,1,1
1,0,0,0,3,0,0,32,2018,11,15,4,0.0,0.0,0.0,0.0,1,1
1,0,0,1,0,0,0,122,2018,11,25,2,0.0,0.0,0.0,67.0,0,1
1,0,1,3,0,0,2,79,2018,4,28,4,0.0,0.0,0.0,125.38,0,1
2,0,1,4,0,0,2,64,2018,11,9,4,0.0,0.0,0.0,138.24,0,1
2,0,2,2,0,0,2,242,2018,9,10,4,0.0,0.0,0.0,108.8,0,0
2,0,2,3,0,0,0,276,2018,5,13,4,0.0,0.0,0.0,61.0,0,0
1,0,0,1,0,0,0,9,2017,10,30,3,0.0,0.0,0.0,95.0,0,1
2,0,2,1,0,0,2,91,2018,8,6,4,0.0,0.0,0.0,133.2,0,1
2,0,0,3,0,0,0,78,2018,4,14,4,0.0,0.0,0.0,96.3,1,1
2,0,1,3,0,0,0,5,2018,2,1,3,0.0,0.0,0.0,66.0,0,1
1,0,2,2,0,0,0,162,2018,10,14,3,0.0,0.0,0.0,115.0,0,0
2,0,0,1,0,0,0,2,2018,5,28,4,0.0,0.0,0.0,161.0,1,1
2,0,1,2,0,0,0,305,2018,11,4,3,0.0,0.0,0.0,89.0,0,0
2,0,0,2,0,1,2,7,2018,1,29,1,0.0,0.0,0.0,0.0,1,1
2,0,0,3,0,0,0,157,2018,12,8,3,0.0,0.0,0.0,68.0,0,1
2,1,1,0,1,0,0,87,2018,8,15,4,0.0,0.0,0.0,176.85,0,0
2,0,0,1,0,0,2,31,2018,6,16,4,0.0,0.0,0.0,132.6,0,0
3,0,1,2,0,0,0,16,2018,2,19,3,0.0,0.0,0.0,118.0,1,1
1,0,1,1,0,0,0,24,2017,9,19,4,0.0,0.0,0.0,87.78,2,1
1,0,0,1,0,1,0,28,2018,10,12,2,0.6931471805599453,0.0,2.0794415416798357,98.0,1,1
1,0,0,3,3,0,0,0,2018,3,22,4,0.0,0.0,0.0,111.33,1,1
2,0,0,2,3,0,0,46,2018,6,28,4,0.0,0.0,0.0,107.1,0,0
1,0,2,4,0,0,0,89,2018,9,4,3,0.0,0.0,0.0,85.0,0,1
2,0,2,2,0,0,1,159,2018,6,12,4,0.0,0.0,0.0,103.21,0,0
3,0,1,3,0,0,2,64,2018,9,19,4,0.0,0.0,0.0,168.3,2,1
2,0,0,4,0,0,2,33,2018,2,17,3,0.0,0.0,0.0,72.38,0,1
2,0,0,2,0,0,0,14,2018,7,21,2,0.0,0.0,0.0,105.0,0,0
2,0,1,1,0,0,2,9,2018,12,31,4,0.0,0.0,0.0,148.0,0,1
2,0,0,2,0,0,0,59,2018,11,11,3,0.0,0.0,0.0,75.0,0,1
2,0,0,4,0,0,0,28,2017,11,11,3,0.0,0.0,0.0,85.6,0,1
2,0,1,1,0,0,0,4,2018,9,26,3,0.0,0.0,0.0,116.0,0,1
2,0,0,2,0,0,0,18,2018,11,25,4,0.0,0.0,0.0,104.0,0,0
2,0,0,1,1,0,0,48,2017,9,11,3,0.0,0.0,0.0,104.0,0,1
2,0,1,3,0,0,0,63,2018,5,16,4,0.0,0.0,0.0,92.28,1,1
1,0,1,0,0,0,0,39,2018,9,25,4,0.0,0.0,0.0,129.7,0,1
1,0,0,1,0,1,0,6,2018,10,6,2,0.6931471805599453,0.0,0.6931471805599453,67.0,0,1
1,0,1,1,0,0,0,4,2018,12,5,2,0.6931471805599453,0.0,1.0986122886681098,79.0,2,1
2,0,0,2,0,0,0,64,2018,5,17,2,0.0,0.0,0.0,140.0,1,1
2,0,2,4,0,0,2,228,2018,10,5,4,0.0,0.0,0.0,115.6,2,0
1,0,0,1,0,1,0,30,2018,9,15,4,0.0,0.0,0.0,139.5,2,1
1,0,1,1,0,0,0,45,2018,1,23,4,0.0,0.0,0.0,72.9,0,0
2,0,2,3,1,0,0,206,2018,9,23,4,0.0,0.0,0.0,132.77,0,0
2,0,0,2,0,0,1,121,2018,6,30,4,0.0,0.0,0.0,88.77,1,1
1,0,2,4,0,0,0,69,2018,6,12,4,0.0,0.0,0.0,120.0,0,0
2,0,0,5,0,1,0,33,2018,10,25,4,0.0,0.0,0.0,138.0,2,1
2,0,2,2,0,0,0,80,2018,7,24,3,0.0,0.0,0.0,72.25,0,1
2,0,1,2,1,0,0,418,2018,9,26,3,0.0,0.0,0.0,107.0,0,0
2,0,0,4,0,0,0,122,2018,5,3,4,0.0,0.0,0.0,99.45,0,0
2,0,1,2,0,0,0,135,2017,9,14,3,0.0,0.0,0.0,90.0,0,1
2,0,0,3,0,0,0,69,2018,8,16,4,0.0,0.0,0.0,135.9,2,1
2,0,2,1,0,0,0,6,2017,10,11,3,0.0,0.0,0.0,100.8,0,1
1,0,0,2,1,0,0,320,2018,8,18,3,0.0,0.0,0.0,90.0,0,1
2,0,1,0,3,0,0,0,2018,8,1,4,0.0,0.0,0.0,90.0,1,1
2,0,0,2,0,0,2,13,2018,2,17,1,0.0,0.0,0.0,0.0,2,1
2,1,1,0,0,0,0,6,2018,8,7,4,0.0,0.0,0.0,171.0,2,1
2,0,1,3,0,0,0,103,2018,7,18,3,0.0,0.0,0.0,72.25,0,0
2,0,1,1,1,0,0,247,2018,6,6,4,0.0,0.0,0.0,115.0,0,0
2,0,1,2,3,0,0,185,2018,12,16,4,0.0,0.0,0.0,79.2,0,0
1,0,2,1,0,0,0,4,2018,11,13,2,0.0,0.0,0.0,65.0,0,1
2,0,2,1,0,0,0,28,2017,9,12,4,0.0,0.0,0.0,117.0,1,0
2,0,2,2,0,0,0,266,2018,10,30,4,0.0,0.0,0.0,86.7,2,1
1,0,1,0,3,0,3,1,2018,9,26,4,0.0,0.0,0.0,195.0,0,1
2,1,2,3,0,0,0,179,2018,10,28,4,0.0,0.0,0.0,107.1,2,0
2,0,0,2,0,0,0,53,2018,11,18,3,0.0,0.0,0.0,75.0,0,1
2,0,1,2,0,0,0,46,2018,1,22,3,0.0,0.0,0.0,60.0,0,1
2,0,0,2,1,0,0,74,2017,9,18,3,0.0,0.0,0.0,101.5,0,1
2,0,1,1,0,0,0,33,2018,1,25,2,0.0,0.0,0.0,64.0,0,1
2,0,2,1,1,0,0,124,2017,8,8,3,0.0,0.0,0.0,94.5,0,0
2,0,2,3,3,0,0,116,2018,6,30,4,0.0,0.0,0.0,75.27,0,1
2,0,1,0,3,0,0,0,2018,1,25,4,0.0,0.0,0.0,90.0,0,1
1,0,1,2,0,0,0,32,2018,7,25,4,0.0,0.0,0.0,130.5,1,0
2,0,0,3,0,0,0,109,2018,10,20,4,0.0,0.0,0.0,118.8,0,0
2,0,2,2,0,0,0,94,2018,9,3,3,0.0,0.0,0.0,102.68,0,1
2,0,1,2,0,0,0,91,2018,4,4,3,0.0,0.0,0.0,80.0,0,0
2,0,1,3,0,0,0,113,2018,6,30,3,0.0,0.0,0.0,85.0,0,0
2,0,2,2,0,0,0,64,2018,2,12,4,0.0,0.0,0.0,73.95,0,0
2,0,0,2,0,0,0,263,2018,10,21,3,0.0,0.0,0.0,110.0,0,0
3,0,0,1,0,0,2,41,2018,9,1,4,0.0,0.0,0.0,142.2,2,1
2,0,2,3,0,0,0,18,2018,9,25,3,0.0,0.0,0.0,95.0,0,1
2,0,1,0,0,0,0,123,2017,7,13,4,0.0,0.0,0.0,76.5,1,0
2,0,2,1,0,0,0,31,2018,6,26,4,0.0,0.0,0.0,77.47,1,1
3,0,1,0,0,0,2,63,2018,8,8,4,0.0,0.0,0.0,168.3,0,0
3,0,1,0,0,0,2,94,2018,9,5,4,0.0,0.0,0.0,168.3,0,0
1,0,0,2,0,0,0,0,2018,5,4,2,0.6931471805599453,0.0,0.6931471805599453,65.0,0,1
1,0,0,1,0,1,0,5,2018,5,4,2,0.6931471805599453,0.0,1.791759469228055,98.0,1,1
2,0,2,1,0,0,0,36,2018,8,28,3,0.0,0.0,0.0,67.5,2,1
1,0,1,0,0,0,0,14,2017,10,5,4,0.0,0.0,0.0,120.0,1,1
2,0,2,3,0,0,0,192,2017,9,25,3,0.0,0.0,0.0,102.0,0,0
2,0,1,2,3,0,0,2,2018,8,15,4,0.0,0.0,0.0,169.33,0,1
1,0,0,3,0,0,0,91,2018,4,12,4,0.0,0.0,0.0,90.9,1,1
1,0,0,2,0,0,0,107,2017,7,17,4,0.0,0.0,0.0,52.36,0,0
2,0,1,2,0,0,0,13,2018,1,11,3,0.0,0.0,0.0,82.0,0,1
2,0,3,5,0,1,0,122,2018,8,21,3,0.0,0.0,0.0,81.26,2,1
2,0,0,1,3,0,0,8,2018,5,25,4,0.0,0.0,0.0,119.0,0,1
2,0,0,3,1,0,0,71,2017,9,22,3,0.0,0.0,0.0,127.0,0,1
2,0,2,1,1,0,0,103,2017,7,18,3,0.0,0.0,0.0,94.5,0,1
3,0,2,3,1,0,2,173,2018,12,9,4,0.0,0.0,0.0,167.45,2,0
3,0,0,3,0,0,2,58,2018,3,31,4,0.0,0.0,0.0,123.3,1,1
2,0,1,1,3,0,0,76,2018,4,25,4,0.0,0.0,0.0,85.5,1,1
2,0,2,1,0,0,0,27,2018,3,6,3,0.0,0.0,0.0,66.0,0,1
1,0,1,1,3,0,0,131,2018,10,10,4,0.0,0.0,0.0,103.05,1,1
2,2,0,3,0,1,4,142,2018,8,3,4,0.0,0.0,0.0,186.3,1,1
2,0,0,2,1,0,0,273,2017,7,17,4,0.0,0.0,0.0,109.0,0,0
2,1,0,3,0,0,0,34,2018,3,22,4,0.0,0.0,0.0,115.2,0,0
2,0,0,4,0,0,2,38,2018,11,2,4,0.0,0.0,0.0,77.23,3,1
2,0,0,3,3,0,0,260,2018,9,22,4,0.0,0.0,0.0,113.4,0,0
2,0,2,1,0,0,0,37,2018,10,16,4,0.0,0.0,0.0,112.68,1,1
1,0,0,3,0,0,0,66,2018,11,3,4,0.0,0.0,0.0,93.6,3,1
1,0,1,0,0,1,0,3,2018,11,28,2,0.6931471805599453,0.0,0.6931471805599453,88.0,0,1
2,0,1,4,0,0,0,102,2018,6,8,4,0.0,0.0,0.0,119.85,1,1
2,0,1,0,3,0,0,104,2018,10,9,4,0.0,0.0,0.0,108.0,1,0
1,0,0,1,0,0,0,22,2017,11,17,2,0.0,0.0,0.0,62.0,0,1
2,0,2,2,0,0,0,179,2018,7,17,4,0.0,0.0,0.0,90.95,1,1
2,0,0,1,1,0,0,55,2018,4,6,3,0.0,0.0,0.0,104.0,0,1
2,0,1,0,0,0,0,175,2018,9,11,4,0.0,0.0,0.0,126.9,0,0
2,0,0,3,0,1,0,8,2017,8,13,4,0.0,0.0,0.0,99.0,2,1
2,0,2,1,0,0,0,35,2018,9,25,4,0.0,0.0,0.0,117.0,1,1
2,0,2,3,0,0,0,46,2018,11,4,4,0.0,0.0,0.0,128.38,1,1
1,0,2,1,0,0,0,4,2017,8,23,1,0.0,0.0,0.0,0.0,1,1
2,0,1,3,0,0,0,75,2018,3,17,3,0.0,0.0,0.0,12.0,0,0
2,0,0,3,3,0,0,121,2018,6,16,3,0.0,0.0,0.0,85.0,0,1
1,0,0,1,0,0,0,3,2018,10,6,1,0.0,0.0,0.0,0.0,0,1
2,0,1,2,0,0,0,65,2018,8,12,3,0.0,0.0,0.0,85.0,1,1
2,0,2,5,3,0,0,34,2018,8,27,4,0.0,0.0,0.0,103.89,1,1
2,0,0,3,0,0,2,97,2018,5,24,4,0.0,0.0,0.0,140.4,0,1
1,0,1,2,0,0,0,118,2018,6,6,3,0.0,0.0,0.0,110.0,0,1
2,0,2,1,0,0,0,72,2018,4,3,4,0.0,0.0,0.0,87.3,2,1
1,0,1,1,0,0,0,18,2018,5,9,3,0.0,0.0,0.0,88.8,0,1
1,0,0,2,0,0,0,12,2017,10,20,2,0.0,0.0,0.0,130.0,0,1
2,0,1,1,0,0,0,10,2018,3,19,4,0.0,0.0,0.0,103.0,0,1
2,0,1,3,1,0,0,228,2018,10,20,4,0.0,0.0,0.0,123.25,3,1
2,2,0,2,0,0,4,6,2018,2,24,4,0.0,0.0,0.0,176.0,0,1
1,0,2,1,0,0,0,1,2018,2,28,4,0.0,0.0,0.0,60.0,0,0
1,0,0,2,1,0,0,102,2017,10,16,3,0.0,0.0,0.0,87.0,0,1
2,0,0,2,3,1,0,0,2018,1,5,4,0.0,0.0,0.0,44.0,1,1
2,0,2,2,0,0,2,59,2018,3,13,4,0.0,0.0,0.0,82.45,0,0
